Date,Ticker,Open,High,Low,Close,Adj Close,Volume
1973-02-21,CMI,5.234375,5.5625,5.234375,5.234375,1.9700273275375368,18400
1973-02-21,CMI,5.234375,5.5625,5.234375,5.234375,1.9700273275375368,18400
1973-02-22,CMI,5.234375,5.328125,5.234375,5.28125,1.987670660018921,31200
1973-02-22,CMI,5.234375,5.328125,5.234375,5.28125,1.987670660018921,31200
1973-02-23,CMI,5.28125,5.28125,5.0625,5.0625,1.9053393602371216,29600
1973-02-23,CMI,5.28125,5.28125,5.0625,5.0625,1.9053393602371216,29600
1973-02-26,CMI,5.0625,5.09375,5.0,5.0,1.88181734085083,21600
1973-02-26,CMI,5.0625,5.09375,5.0,5.0,1.88181734085083,21600
1973-02-27,CMI,5.0,5.03125,4.953125,4.953125,1.8641748428344729,12800
1973-02-27,CMI,5.0,5.03125,4.953125,4.953125,1.8641748428344729,12800
1973-02-28,CMI,4.953125,4.953125,4.859375,4.9375,1.8582940101623533,44800
1973-02-28,CMI,4.953125,4.953125,4.859375,4.9375,1.8582940101623533,44800
1973-03-01,CMI,4.953125,5.0,4.953125,4.953125,1.8641748428344729,23200
1973-03-01,CMI,4.953125,5.0,4.953125,4.953125,1.8641748428344729,23200
1973-03-02,CMI,4.953125,4.984375,4.84375,4.921875,1.862755537033081,52800
1973-03-02,CMI,4.953125,4.984375,4.84375,4.921875,1.862755537033081,52800
1973-03-05,CMI,4.921875,4.9375,4.90625,4.90625,1.856842875480652,21600
1973-03-05,CMI,4.921875,4.9375,4.90625,4.90625,1.856842875480652,21600
1973-03-06,CMI,4.828125,4.828125,4.765625,4.796875,1.8154486417770384,18400
1973-03-06,CMI,4.828125,4.828125,4.765625,4.796875,1.8154486417770384,18400
1973-03-07,CMI,4.796875,4.8125,4.625,4.65625,1.7622259855270386,141600
1973-03-07,CMI,4.796875,4.8125,4.625,4.65625,1.7622259855270386,141600
1973-03-08,CMI,4.65625,4.75,4.625,4.6875,1.774053692817688,40000
1973-03-08,CMI,4.65625,4.75,4.625,4.6875,1.774053692817688,40000
1973-03-09,CMI,4.6875,4.75,4.6875,4.71875,1.7858797311782837,88000
1973-03-09,CMI,4.6875,4.75,4.6875,4.71875,1.7858797311782837,88000
1973-03-12,CMI,4.71875,4.734375,4.6875,4.6875,1.774053692817688,46400
1973-03-12,CMI,4.71875,4.734375,4.6875,4.6875,1.774053692817688,46400
1973-03-13,CMI,4.6875,4.703125,4.65625,4.6875,1.774053692817688,60000
1973-03-13,CMI,4.6875,4.703125,4.65625,4.6875,1.774053692817688,60000
1973-03-14,CMI,4.6875,4.6875,4.625,4.65625,1.7622259855270386,103200
1973-03-14,CMI,4.6875,4.6875,4.625,4.65625,1.7622259855270386,103200
1973-03-15,CMI,4.578125,4.578125,4.375,4.375,1.6557830572128296,70400
1973-03-15,CMI,4.578125,4.578125,4.375,4.375,1.6557830572128296,70400
1973-03-16,CMI,4.296875,4.296875,4.125,4.28125,1.6203022003173828,141600
1973-03-16,CMI,4.296875,4.296875,4.125,4.28125,1.6203022003173828,141600
1973-03-19,CMI,4.265625,4.265625,4.1875,4.234375,1.6025612354278564,69600
1973-03-19,CMI,4.265625,4.265625,4.1875,4.234375,1.6025612354278564,69600
1973-03-20,CMI,4.203125,4.203125,4.140625,4.203125,1.5907344818115234,72800
1973-03-20,CMI,4.203125,4.203125,4.140625,4.203125,1.5907344818115234,72800
1973-03-21,CMI,4.203125,4.234375,4.15625,4.234375,1.6025612354278564,60000
1973-03-21,CMI,4.203125,4.234375,4.15625,4.234375,1.6025612354278564,60000
1973-03-22,CMI,4.234375,4.28125,4.171875,4.28125,1.6203022003173828,82400
1973-03-22,CMI,4.234375,4.28125,4.171875,4.28125,1.6203022003173828,82400
1973-03-23,CMI,4.28125,4.296875,4.25,4.296875,1.6262151002883911,79200
1973-03-23,CMI,4.28125,4.296875,4.25,4.296875,1.6262151002883911,79200
1973-03-26,CMI,4.296875,4.328125,4.28125,4.296875,1.6262151002883911,51200
1973-03-26,CMI,4.296875,4.328125,4.28125,4.296875,1.6262151002883911,51200
1973-03-27,CMI,4.296875,4.515625,4.296875,4.515625,1.7090048789978027,76000
1973-03-27,CMI,4.296875,4.515625,4.296875,4.515625,1.7090048789978027,76000
1973-03-28,CMI,4.5625,4.6875,4.5625,4.640625,1.7563127279281616,70400
1973-03-28,CMI,4.5625,4.6875,4.5625,4.640625,1.7563127279281616,70400
1973-03-29,CMI,4.671875,4.96875,4.671875,4.953125,1.874583959579468,63200
1973-03-29,CMI,4.671875,4.96875,4.671875,4.953125,1.874583959579468,63200
1973-03-30,CMI,4.953125,4.953125,4.8125,4.90625,1.856842875480652,40800
1973-03-30,CMI,4.953125,4.953125,4.8125,4.90625,1.856842875480652,40800
1973-04-02,CMI,4.90625,4.9375,4.828125,4.859375,1.839102268218994,24000
1973-04-02,CMI,4.90625,4.9375,4.828125,4.859375,1.839102268218994,24000
1973-04-03,CMI,4.859375,4.859375,4.75,4.828125,1.827275395393372,49600
1973-04-03,CMI,4.859375,4.859375,4.75,4.828125,1.827275395393372,49600
1973-04-04,CMI,4.8125,4.8125,4.640625,4.640625,1.7563127279281616,34400
