Date,Ticker,Open,High,Low,Close,Adj Close,Volume
1997-12-18,URI,14.5,16.125,14.375,15.0,14.558028221130373,1905200
1997-12-18,URI,14.5,16.125,14.375,15.0,14.558028221130373,1905200
1997-12-19,URI,15.0,15.625,14.6875,15.5,15.043295860290527,275200
1997-12-19,URI,15.0,15.625,14.6875,15.5,15.043295860290527,275200
1997-12-22,URI,15.5,15.875,15.0,15.0,14.558028221130373,88300
1997-12-22,URI,15.5,15.875,15.0,15.0,14.558028221130373,88300
1997-12-23,URI,15.0,15.8125,15.0,15.5,15.043295860290527,74500
1997-12-23,URI,15.0,15.8125,15.0,15.5,15.043295860290527,74500
1997-12-24,URI,16.0,16.25,16.0,16.25,15.771197319030762,45400
1997-12-24,URI,16.0,16.25,16.0,16.25,15.771197319030762,45400
1997-12-26,URI,16.3125,17.0,16.25,17.0,16.499099731445312,45400
1997-12-26,URI,16.3125,17.0,16.25,17.0,16.499099731445312,45400
1997-12-29,URI,16.75,17.875,16.75,17.8125,17.287656784057617,107100
1997-12-29,URI,16.75,17.875,16.75,17.8125,17.287656784057617,107100
1997-12-30,URI,17.8125,18.0625,17.5625,17.9375,17.408973693847656,49600
1997-12-30,URI,17.8125,18.0625,17.5625,17.9375,17.408973693847656,49600
1997-12-31,URI,18.0,19.3125,17.8125,19.3125,18.74346160888672,50800
1997-12-31,URI,18.0,19.3125,17.8125,19.3125,18.74346160888672,50800
1998-01-02,URI,20.25,20.25,19.0625,20.0625,19.471363067626957,209500
1998-01-02,URI,20.25,20.25,19.0625,20.0625,19.471363067626957,209500
1998-01-05,URI,20.5,20.75,18.25,18.8125,18.25819396972656,384300
1998-01-05,URI,20.5,20.75,18.25,18.8125,18.25819396972656,384300
1998-01-06,URI,19.375,19.875,18.625,19.375,18.804122924804688,195600
1998-01-06,URI,19.375,19.875,18.625,19.375,18.804122924804688,195600
1998-01-07,URI,19.4375,19.4375,18.375,18.875,18.318849563598636,97700
1998-01-07,URI,19.4375,19.4375,18.375,18.875,18.318849563598636,97700
1998-01-08,URI,19.0,19.1875,18.4375,18.4375,17.894245147705078,61300
1998-01-08,URI,19.0,19.1875,18.4375,18.4375,17.894245147705078,61300
1998-01-09,URI,18.6875,18.6875,17.5,18.25,17.712270736694336,101700
1998-01-09,URI,18.6875,18.6875,17.5,18.25,17.712270736694336,101700
1998-01-12,URI,18.25,18.25,17.25,17.8125,17.287656784057617,138500
1998-01-12,URI,18.25,18.25,17.25,17.8125,17.287656784057617,138500
1998-01-13,URI,19.375,20.0,19.0,19.875,19.289382934570312,297400
1998-01-13,URI,19.375,20.0,19.0,19.875,19.289382934570312,297400
1998-01-14,URI,20.3125,20.75,20.0,20.625,20.01728630065918,135600
1998-01-14,URI,20.3125,20.75,20.0,20.625,20.01728630065918,135600
1998-01-15,URI,20.75,22.5,20.75,21.125,20.5025577545166,219900
1998-01-15,URI,20.75,22.5,20.75,21.125,20.5025577545166,219900
1998-01-16,URI,21.375,21.5625,21.125,21.375,20.74519157409668,47300
1998-01-16,URI,21.375,21.5625,21.125,21.375,20.74519157409668,47300
1998-01-20,URI,21.8125,22.5,21.8125,21.9375,21.29111671447754,60600
1998-01-20,URI,21.8125,22.5,21.8125,21.9375,21.29111671447754,60600
1998-01-21,URI,21.9375,23.375,21.9375,22.25,21.594411849975582,89700
1998-01-21,URI,21.9375,23.375,21.9375,22.25,21.594411849975582,89700
1998-01-22,URI,22.375,22.75,22.0,22.0625,21.412431716918945,29500
1998-01-22,URI,22.375,22.75,22.0,22.0625,21.412431716918945,29500
1998-01-23,URI,22.25,22.25,21.125,21.75,21.10913848876953,48100
1998-01-23,URI,22.25,22.25,21.125,21.75,21.10913848876953,48100
1998-01-26,URI,22.25,22.4375,21.5,21.875,21.23045539855957,40000
1998-01-26,URI,22.25,22.4375,21.5,21.875,21.23045539855957,40000
1998-01-27,URI,22.0,22.375,21.8125,22.1875,21.533750534057617,106600
1998-01-27,URI,22.0,22.375,21.8125,22.1875,21.533750534057617,106600
1998-01-28,URI,22.375,23.25,22.375,23.0,22.322309494018555,44300
1998-01-28,URI,22.375,23.25,22.375,23.0,22.322309494018555,44300
1998-01-29,URI,23.125,23.875,23.0,23.625,22.92889213562012,22200
1998-01-29,URI,23.125,23.875,23.0,23.625,22.92889213562012,22200
1998-01-30,URI,23.5,24.0,23.25,23.875,23.171527862548828,24000
1998-01-30,URI,23.5,24.0,23.25,23.875,23.171527862548828,24000
1998-02-02,URI,25.0,25.0,23.6875,24.5,23.778112411499023,63000
1998-02-02,URI,25.0,25.0,23.6875,24.5,23.778112411499023,63000
1998-02-03,URI,24.625,24.625,24.1875,24.3125,23.59613800048828,34900
1998-02-03,URI,24.625,24.625,24.1875,24.3125,23.59613800048828,34900
1998-02-04,URI,24.5,25.625,24.375,25.5,24.748647689819336,71900
1998-02-04,URI,24.5,25.625,24.375,25.5,24.748647689819336,71900
1998-02-05,URI,24.75,25.25,24.375,24.9375,24.202720642089844,130700
1998-02-05,URI,24.75,25.25,24.375,24.9375,24.202720642089844,130700
1998-02-06,URI,25.25,25.75,25.25,25.625,24.86996459960937,32000
1998-02-06,URI,25.25,25.75,25.25,25.625,24.86996459960937,32000
1998-02-09,URI,26.25,26.5625,25.9375,26.0,25.23391532897949,62100
1998-02-09,URI,26.25,26.5625,25.9375,26.0,25.23391532897949,62100
1998-02-10,URI,26.0,26.625,25.75,26.5,25.71918296813965,80100
1998-02-10,URI,26.0,26.625,25.75,26.5,25.71918296813965,80100
1998-02-11,URI,26.625,27.375,26.5,27.125,26.325767517089844,41700
1998-02-11,URI,26.625,27.375,26.5,27.125,26.325767517089844,41700
1998-02-12,URI,27.125,27.125,26.5,26.5,25.71918296813965,28400
1998-02-12,URI,27.125,27.125,26.5,26.5,25.71918296813965,28400
1998-02-13,URI,26.5,26.875,26.0,26.0625,25.29457092285156,58500
1998-02-13,URI,26.5,26.875,26.0,26.0625,25.29457092285156,58500
1998-02-17,URI,26.1875,26.875,26.1875,26.875,26.083131790161133,18000
1998-02-17,URI,26.1875,26.875,26.1875,26.875,26.083131790161133,18000
1998-02-18,URI,26.75,26.875,25.8125,25.8125,25.05194091796875,26100
1998-02-18,URI,26.75,26.875,25.8125,25.8125,25.05194091796875,26100
1998-02-19,URI,25.75,25.75,23.75,24.5625,23.838769912719727,76300
